version,created,submitted,insertions,deletions,loc_change,total_comment_count,link,time_in_review,patches,conductor,rollbacks,rollbacks_time,group0_delay_days,group1_delay_days,group2_delay_days,train_total_time
1.36.0-wmf.10,2020-09-22 02:07:08,2020-09-22 18:46:54,966,3,969,2,"https://gerrit.wikimedia.org/r/#/q/fe62a93f,n,z",59986.0,381,Ahmon Dancy,1,108,0,0,4,1809157
1.36.0-wmf.10,2020-08-22 19:31:59,2020-09-21 23:57:53,1026,97,1123,28,"https://gerrit.wikimedia.org/r/#/q/c36b3204,n,z",2607954.0,381,Ahmon Dancy,1,108,0,0,4,1809157
1.36.0-wmf.10,2020-09-21 20:00:08,2020-09-22 00:56:33,16,9,25,1,"https://gerrit.wikimedia.org/r/#/q/d0ea5b89,n,z",17785.0,381,Ahmon Dancy,1,108,0,0,4,1809157
1.36.0-wmf.10,2020-09-20 10:35:20,2020-09-21 20:24:21,13,3,16,1,"https://gerrit.wikimedia.org/r/#/q/c0c8dad0,n,z",121741.0,381,Ahmon Dancy,1,108,0,0,4,1809157
1.36.0-wmf.10,2020-04-23 08:51:57,2020-09-21 20:56:53,92,45,137,8,"https://gerrit.wikimedia.org/r/#/q/9982b791,n,z",13089896.0,381,Ahmon Dancy,1,108,0,0,4,1809157
1.36.0-wmf.10,2020-04-23 08:51:57,2020-09-21 20:58:51,34,1,35,7,"https://gerrit.wikimedia.org/r/#/q/f4995561,n,z",13090014.0,381,Ahmon Dancy,1,108,0,0,4,1809157
1.36.0-wmf.10,2020-09-21 16:08:59,2020-09-21 21:31:56,4,5,9,4,"https://gerrit.wikimedia.org/r/#/q/7535a265,n,z",19377.0,381,Ahmon Dancy,1,108,0,0,4,1809157
1.36.0-wmf.10,2020-09-21 08:39:54,2020-09-21 10:56:40,2,2,4,2,"https://gerrit.wikimedia.org/r/#/q/c2a63cc6,n,z",8206.0,381,Ahmon Dancy,1,108,0,0,4,1809157
1.36.0-wmf.10,2020-09-14 05:40:17,2020-09-21 04:48:18,31,4,35,3,"https://gerrit.wikimedia.org/r/#/q/d519bef8,n,z",601681.0,381,Ahmon Dancy,1,108,0,0,4,1809157
1.36.0-wmf.10,2020-09-21 01:32:04,2020-09-21 18:12:40,1,0,1,1,"https://gerrit.wikimedia.org/r/#/q/be87d998,n,z",60036.0,381,Ahmon Dancy,1,108,0,0,4,1809157
1.36.0-wmf.10,2020-09-20 20:57:36,2020-09-20 21:36:37,7,0,7,4,"https://gerrit.wikimedia.org/r/#/q/29297079,n,z",2341.0,381,Ahmon Dancy,1,108,0,0,4,1809157
1.36.0-wmf.10,2020-09-17 15:41:08,2020-09-20 20:59:29,2,0,2,1,"https://gerrit.wikimedia.org/r/#/q/a00b5c00,n,z",278301.0,381,Ahmon Dancy,1,108,0,0,4,1809157
1.36.0-wmf.10,2020-09-17 16:18:47,2020-09-20 20:59:23,15,28,43,5,"https://gerrit.wikimedia.org/r/#/q/9b6a65db,n,z",276036.0,381,Ahmon Dancy,1,108,0,0,4,1809157
1.36.0-wmf.10,2020-09-16 17:39:53,2020-09-21 08:12:10,7,0,7,4,"https://gerrit.wikimedia.org/r/#/q/64ea1577,n,z",397937.0,381,Ahmon Dancy,1,108,0,0,4,1809157
1.36.0-wmf.10,2020-04-27 21:09:53,2020-09-20 14:49:39,1,13,14,1,"https://gerrit.wikimedia.org/r/#/q/8e2124a1,n,z",12591586.0,381,Ahmon Dancy,1,108,0,0,4,1809157
1.36.0-wmf.10,2020-09-20 13:13:57,2020-09-20 14:19:45,6,0,6,3,"https://gerrit.wikimedia.org/r/#/q/4a77e850,n,z",3948.0,381,Ahmon Dancy,1,108,0,0,4,1809157
1.36.0-wmf.10,2020-09-20 12:56:56,2020-09-20 13:38:49,2,2,4,1,"https://gerrit.wikimedia.org/r/#/q/ef14ee6d,n,z",2513.0,381,Ahmon Dancy,1,108,0,0,4,1809157
1.36.0-wmf.10,2020-07-16 10:04:33,2020-09-20 21:40:56,35,20,55,10,"https://gerrit.wikimedia.org/r/#/q/f99d5d01,n,z",5744183.0,381,Ahmon Dancy,1,108,0,0,4,1809157
1.36.0-wmf.10,2020-09-19 20:36:55,2020-09-19 22:02:55,1,1,2,5,"https://gerrit.wikimedia.org/r/#/q/46631122,n,z",5160.0,381,Ahmon Dancy,1,108,0,0,4,1809157
1.36.0-wmf.10,2020-09-19 20:36:47,2020-09-21 12:25:56,21,20,41,2,"https://gerrit.wikimedia.org/r/#/q/a3c6c5a1,n,z",143349.0,381,Ahmon Dancy,1,108,0,0,4,1809157
1.36.0-wmf.10,2020-09-19 20:26:50,2020-09-20 18:56:18,1,1,2,1,"https://gerrit.wikimedia.org/r/#/q/9470fdd6,n,z",80968.0,381,Ahmon Dancy,1,108,0,0,4,1809157
